product_number,mfg_number,product_name,vendor,wholesale_price,freight_in,drop_ship_fee,total_wholesale_price,markup,retail_price,shipping_in_price,total_retail_price,rounded_retail_price,previous_price
7552731157,,Dormbuys Premium Bedding Package - Twin XL / White,Sosik LLC,60.50,0.00,0.00,60.50,0.50,119.80,0.00,119.80,119.99,120.99
413101180,,Dormbuys Premium Bedding Package - Twin XL/ Light Blue,Sosik LLC,60.50,0.00,0.00,60.50,0.50,119.80,0.00,119.80,119.99,120.99
6814727043,,Loft and Bunk Beds Starting at $189 from CollegeBedLofts.com,Sosik LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3867057801,,Loft Beds Starting at $189 from CollegeBedLofts.com,Sosik LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1257844283,8950000016,Mini-Mantle,Sosik LLC,3.00,0.00,0.00,3.00,0.80,14.63,0.00,14.63,14.99,14.99
1464102134,,Present Blue Gift Card,Sosik LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8220627703,,Purple Bow Gift Card,Sosik LLC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4540615438,,Study Package - Basic,Sosik LLC,24.99,0.00,0.00,24.99,0.50,49.98,0.00,49.98,49.99,50.99
8245611874,,Ultra Bath Package - Men’s Large,Sosik LLC,44.99,0.00,0.00,44.99,0.50,89.98,0.00,89.98,89.99,91.99
4808071277,,Ultra Bath Package - Men’s Medium,Sosik LLC,44.99,0.00,0.00,44.99,0.50,89.98,0.00,89.98,89.99,91.99
8808253627,,Ultra Bath Package - Men’s Small,Sosik LLC,44.99,0.00,0.00,44.99,0.50,89.98,0.00,89.98,89.99,91.99
5815461840,,Ultra Bath Package - Women’s Large,Sosik LLC,44.99,0.00,0.00,44.99,0.50,89.98,0.00,89.98,89.99,91.99
3450767732,,Ultra Bath Package - Women’s Medium,Sosik LLC,44.99,0.00,0.00,44.99,0.50,89.98,0.00,89.98,89.99,91.99
4623001780,,Ultra Bath Package - Women’s Small,Sosik LLC,44.99,0.00,0.00,44.99,0.50,89.98,0.00,89.98,89.99,91.99
6727103210,,Ultra Bedding Package - Twin / Light Green,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,103.49
171685880,,Ultra Bedding Package - Twin / White,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,103.49
7271607231,,Ultra Bedding Package - Twin XL / Bluebell,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,108.49
7661338462,,Ultra Bedding Package - Twin XL / Clay,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,108.49
1088455206,,Ultra Bedding Package - Twin XL / Clover,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,108.49
872605812,,Ultra Bedding Package - Twin XL / Denim,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,108.49
3500357724,,Ultra Bedding Package - Twin XL / Light Blue,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,108.49
223870422,,Ultra Bedding Package - Twin XL / White,Sosik LLC,49.99,0.00,0.00,49.99,0.50,99.98,0.00,99.98,99.99,108.49
250113062,,Feather Down Pillow,Southern Textiles,10.00,0.87,0.00,10.87,0.45,19.76,0.00,19.76,19.99,19.99
7385400572,,Platinum Pillow Protector,Southern Textiles,6.00,0.87,0.00,6.87,0.46,12.72,0.00,12.72,12.99,11.99
1822614825,,Platinum Twin XL Mattress Protector,Southern Textiles,13.00,0.87,0.00,13.87,0.53,29.51,0.00,29.51,29.99,35.99
6556658257,CC-07001,Cord Cuffs - 4 Heavy-Duty,Spark Labs,0.99,0.00,0.00,0.99,0.50,1.98,0.00,1.98,1.99,1.99
1883132468,CC-07001,Cord Cuffs - 8 Regular,Spark Labs,0.99,0.00,0.00,0.99,0.50,1.98,0.00,1.98,1.99,1.99
816117887,644,Brighton 6-Hook OTD Rack - White,Spectrum,4.95,1.09,0.00,6.04,0.49,11.84,0.00,11.84,11.99,11.49
7824175744,,Curved Shelf Divider - Large - White (77100),Spectrum,4.73,0.75,0.00,5.48,0.50,10.96,0.00,10.96,10.99,8.49
7435278414,,Curved Shelf Divider - Small - White (77000),Spectrum,3.60,0.75,0.00,4.35,0.50,8.70,0.00,8.70,8.99,6.49
7762357785,663,Iron & Ironing Board Over the Door Holder,Spectrum,4.95,1.07,0.00,6.02,0.49,11.80,0.00,11.80,11.99,9.49
7847416874,713,Large Shower Caddy,Spectrum,4.05,1.28,0.00,5.33,0.46,9.87,0.00,9.87,9.99,9.49
343231416,417,Mug Holder Pantry Works,Spectrum,7.20,1.28,0.00,8.48,0.46,15.70,0.00,15.70,15.99,14.99
6202271087,264,"Neo 12"" Magnetic Circle w/ 14 Magnets",Spectrum,5.18,0.00,0.00,5.18,0.55,11.51,0.00,11.51,11.99,11.99
7636657714,006XX,"Neo 28"" Magnetic Strip w/ 20 Magnets - Green (64)",Spectrum,3.83,0.00,0.00,3.83,0.55,8.51,0.00,8.51,8.99,8.99
1464628376,006XX,"Neo 28"" Magnetic Strip w/ 20 Magnets - Pink (62)",Spectrum,3.83,0.00,0.00,3.83,0.55,8.51,0.00,8.51,8.99,8.99
1527476844,006XX,"Neo 28"" Magnetic Strip w/ 20 Magnets - White (00)",Spectrum,3.83,0.00,0.00,3.83,0.55,8.51,0.00,8.51,8.99,8.99
4572414786,761,Neo Magnetic Rectangle w/ 14 Magnets,Spectrum,5.18,0.00,0.00,5.18,0.55,11.51,0.00,11.51,11.99,9.49
8550331328,655,OTD Basket with Hooks,Spectrum,9.00,2.16,0.00,11.16,0.44,19.93,0.00,19.93,19.99,19.98
3628014243,241,Over-The-Door Single Hook,Spectrum,0.59,0.12,0.00,0.71,0.50,1.42,0.00,1.42,1.49,1.49
8782432145,711,Small Shower Caddy - Small Shower Caddy,Spectrum,2.70,0.42,0.00,3.12,0.50,6.24,0.00,6.24,6.49,5.99
2256376605,,Sweep 7 Over-The-Door Hook - Black,Spectrum,6.53,0.85,0.00,7.38,0.50,14.76,0.00,14.76,14.99,13.49
5843412180,,Sweep 7 Over-The-Door Hook - Satin Nickel,Spectrum,7.65,0.85,0.00,8.50,0.43,14.91,0.00,14.91,14.99,13.49
1212875718,633,Windsor 6-Hook OTD Rack,Spectrum,6.08,0.85,0.00,6.93,0.50,13.86,0.00,13.86,13.99,13.99
6768081185,CA-307,Carry-All Bath Tote - Blue,Sprayco,3.00,0.00,0.00,3.00,0.55,6.67,0.00,6.67,6.99,6.99
3070562608,CA-307,Carry-All Bath Tote - Frost,Sprayco,3.00,0.00,0.00,3.00,0.55,6.67,0.00,6.67,6.99,6.99
4340884611,A-210,Eco-Recycled Soap Dish - Blue,Sprayco,0.40,0.00,0.00,0.40,0.59,0.98,0.00,0.98,0.99,0.99
6263664022,A-210,Eco-Recycled Soap Dish - Frost,Sprayco,0.40,0.00,0.00,0.40,0.59,0.98,0.00,0.98,0.99,0.99
2140043784,A-210,Eco-Recycled Soap Dish - Purple,Sprayco,0.40,0.00,0.00,0.40,0.59,0.98,0.00,0.98,0.99,0.99
848610173,A-210,Eco-Recycled Soap Dish - Red,Sprayco,0.40,0.00,0.00,0.40,0.59,0.98,0.00,0.98,0.99,0.99
1186407838,A-200,Eco-Recycled Toothbrush Holder - Blue,Sprayco,0.33,0.00,0.00,0.33,0.66,0.97,0.00,0.97,0.99,0.99
6840285004,A-200,Eco-Recycled Toothbrush Holder - Purple,Sprayco,0.33,0.00,0.00,0.33,0.66,0.97,0.00,0.97,0.99,0.99
5718817212,A-200,Eco-Recycled Toothbrush Holder - Red,Sprayco,0.33,0.00,0.00,0.33,0.66,0.97,0.00,0.97,0.99,0.99
8443314552,A-200,Eco-Recycled Toothbrush Holder - White,Sprayco,0.33,0.00,0.00,0.33,0.66,0.97,0.00,0.97,0.99,0.99
8077002126,MB-328,Microban Standing Toothbrush Holder - Blue,Sprayco,1.25,0.00,0.00,1.25,0.58,2.98,0.00,2.98,2.99,2.99
7432542750,MB-328,Microban Standing Toothbrush Holder - Clear,Sprayco,1.25,0.00,0.00,1.25,0.58,2.98,0.00,2.98,2.99,2.99
4137232630,MB-328,Microban Standing Toothbrush Holder - Green,Sprayco,1.25,0.00,0.00,1.25,0.58,2.98,0.00,2.98,2.99,2.99
8581606568,MB-328,Microban Standing Toothbrush Holder - Purple,Sprayco,1.25,0.00,0.00,1.25,0.58,2.98,0.00,2.98,2.99,2.99
4112242055,MB-333,Microban Toothbrush Cover - 2 Pack - Blue,Sprayco,0.75,0.00,0.00,0.75,0.62,1.97,0.00,1.97,1.99,1.49
1786540645,MB-333,Microban Toothbrush Cover - 2 Pack - Clear,Sprayco,0.75,0.00,0.00,0.75,0.62,1.97,0.00,1.97,1.99,1.49
5523606286,MB-333,Microban Toothbrush Cover - 2 Pack - Green,Sprayco,0.75,0.00,0.00,0.75,0.62,1.97,0.00,1.97,1.99,1.49
3137564484,MB-333,Microban Toothbrush Cover - 2 Pack - Purple,Sprayco,0.75,0.00,0.00,0.75,0.62,1.97,0.00,1.97,1.99,1.49
7851414010,MB-335,Microban Travel Toothbrush - Green,Sprayco,1.00,0.00,0.00,1.00,0.49,1.96,0.00,1.96,1.99,1.99
1441700241,MB-335,Microban Travel Toothbrush - Purple,Sprayco,1.00,0.00,0.00,1.00,0.49,1.96,0.00,1.96,1.99,1.99
5163426524,MB-335,Microban Travel Toothbrush - Turquoise,Sprayco,1.00,0.00,0.00,1.00,0.49,1.96,0.00,1.96,1.99,1.99
1500750673,,Soft Touch 3 oz. Dispenser - 2 Pack,Sprayco,0.25,0.00,0.00,0.25,0.80,1.25,0.00,1.25,1.49,2.49
6757311630,,Springmaid 100% Cotton Reversible Comforter - Black/Grey,Springs TG,10.50,0.00,0.00,10.50,0.62,27.63,0.00,27.63,27.99,29.95
8682613837,,Springmaid 100% Cotton Reversible Comforter - Navy/Red,Springs TG,10.50,0.00,0.00,10.50,0.62,27.63,0.00,27.63,27.99,20.99
1841114628,,Springmaid 100% Cotton Reversible Comforter - Purple/Lavender,Springs TG,10.50,0.00,0.00,10.50,0.62,27.63,0.00,27.63,27.99,29.95
1428202384,,Springmaid 100% Cotton Reversible Comforter - Travertine/Sage,Springs TG,10.50,0.00,0.00,10.50,0.62,27.63,0.00,27.63,27.99,29.95
8678826625,6JCP,6 Piece Towel Set - Brown,SS Dweck & Sons,5.25,0.52,0.00,5.77,0.50,11.54,0.00,11.54,11.99,10.49
6246531306,6JCP,6 Piece Towel Set - Leaf Green,SS Dweck & Sons,5.25,0.52,0.00,5.77,0.50,11.54,0.00,11.54,11.99,10.49
5703570105,6JCP,6 Piece Towel Set - Ocean Blue,SS Dweck & Sons,5.25,0.52,0.00,5.77,0.50,11.54,0.00,11.54,11.99,10.49
6030704501,6JCP,6 Piece Towel Set - Pink,SS Dweck & Sons,5.25,0.52,0.00,5.77,0.50,11.54,0.00,11.54,11.99,10.49
1100602777,6JCP,6 Piece Towel Set - White,SS Dweck & Sons,5.25,0.52,0.00,5.77,0.50,11.54,0.00,11.54,11.99,10.49
5322587106,6JCP,6 Piece Towel Set - Yellow,SS Dweck & Sons,5.25,0.52,0.00,5.77,0.50,11.54,0.00,11.54,11.99,10.49
235565721,C6080,Micro Fleece Plush Blanket - 60 x 80 - Black,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
1888807463,C6080,Micro Fleece Plush Blanket - 60 x 80 - Camel,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
2745680485,C6080,Micro Fleece Plush Blanket - 60 x 80 - Chocolate,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
4474151070,C6080,Micro Fleece Plush Blanket - 60 x 80 - Dark Maroon,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
4261022381,C6080,Micro Fleece Plush Blanket - 60 x 80 - Dark Purple,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
1507481856,C6080,Micro Fleece Plush Blanket - 60 x 80 - Grey,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
2055551706,C6080,Micro Fleece Plush Blanket - 60 x 80 - Hot Pink,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
3882382780,C6080,Micro Fleece Plush Blanket - 60 x 80 - Ivory/Cream,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
8075418714,C6080,Micro Fleece Plush Blanket - 60 x 80 - Light Blue,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
2347635680,C6080,Micro Fleece Plush Blanket - 60 x 80 - Light Pink,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
1620746384,C6080,Micro Fleece Plush Blanket - 60 x 80 - Light Purple,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
1685760572,C6080,Micro Fleece Plush Blanket - 60 x 80 - Lime,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
3631423361,C6080,Micro Fleece Plush Blanket - 60 x 80 - Lt. Brown,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
5056100737,C6080,Micro Fleece Plush Blanket - 60 x 80 - Navy,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
811584234,C6080,Micro Fleece Plush Blanket - 60 x 80 - Ocean Blue,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
6366251122,C6080,Micro Fleece Plush Blanket - 60 x 80 - Pastel Pink,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
5135234822,C6080,Micro Fleece Plush Blanket - 60 x 80 - Pink,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
277686650,C6080,Micro Fleece Plush Blanket - 60 x 80 - Plum,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
8460215771,C6080,Micro Fleece Plush Blanket - 60 x 80 - Red,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
1867135376,C6080,Micro Fleece Plush Blanket - 60 x 80 - White,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
4462822086,C6080,Micro Fleece Plush Blanket - 60 x 80 - Yellow,SS Dweck & Sons,5.75,0.51,0.00,6.26,0.58,14.90,0.00,14.90,14.99,14.99
5106711213,,Blender Bottle - Mini - 20 ounce / Blue,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
7332638402,,Blender Bottle - Mini - 20 ounce / Green,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
3452880582,,Blender Bottle - Mini - 20 ounce / Orange,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
3700433838,,Blender Bottle - Mini - 20 ounce / Pink,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
3845733380,,Blender Bottle - Mini - 20 ounce / Purple,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
5546113421,,Blender Bottle - Mini - 20 ounce / Red,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
4048761187,,Blender Bottle - Mini - 20 ounce / Yellow,Sundesa LLC,3.74,0.34,0.00,4.08,0.48,7.85,0.00,7.85,7.99,7.49
6388431420,,Blender Bottle - Regular - 28 ounce / Blue,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,8.49
8138227177,,Blender Bottle - Regular - 28 ounce / Green,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,8.49
6410833424,,Blender Bottle - Regular - 28 ounce / Orange,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,7.49
5061354208,,Blender Bottle - Regular - 28 ounce / Pink,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,7.49
6835317881,,Blender Bottle - Regular - 28 ounce / Purple,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,8.49
6420144853,,Blender Bottle - Regular - 28 ounce / Red,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,8.49
5111323653,,Blender Bottle - Regular - 28 ounce / Yellow,Sundesa LLC,3.99,0.34,0.00,4.33,0.50,8.66,0.00,8.66,8.99,8.49
4177515470,SF-0702,"7"" Desktop Fan",Sunpentown,17.50,0.00,0.00,17.50,0.35,26.92,0.00,26.92,26.99,26.99
7768780132,SF-0703,"7"" Desktop Fan with Ionizer",Sunpentown,19.50,0.00,0.00,19.50,0.34,29.55,0.00,29.55,29.99,29.99
2145525501,SF-1413,Box Fan,Sunpentown,32.00,0.00,0.00,32.00,0.36,49.61,0.00,49.61,49.99,49.49
3715365153,SF-1041,Box Fan with Ionizer,Sunpentown,35.00,0.00,0.00,35.00,0.35,53.85,0.00,53.85,53.99,54.99
3817254708,SH-1506,Ceramic Heater with Humidifier,Sunpentown,49.00,0.00,0.00,49.00,0.35,74.81,0.00,74.81,74.99,75.98
2860163063,RF-320S,Double Door 3.2 Cu. Ft. Refrigerator,Sunpentown,190.00,0.00,0.00,190.00,0.36,294.57,0.00,294.57,294.99,295.99
7670385587,SF-616,Evaporative Air Cooler,Sunpentown,78.00,0.00,0.00,78.00,0.35,119.63,0.00,119.63,119.99,109.99
785444530,SF-611,Evaporative Air Cooler w LCD Panel,Sunpentown,86.00,0.00,0.00,86.00,0.35,132.31,0.00,132.31,132.49,134.49
5366432008,SF-609,Evaporative Air Cooler with Ionizer,Sunpentown,74.00,0.00,0.00,74.00,0.35,113.85,0.00,113.85,113.99,110.49
7172535115,SF-610,Evaporative Air Cooler with Wheels,Sunpentown,65.00,0.00,0.00,65.00,0.35,99.54,0.00,99.54,99.99,98.99
1868806431,SP-3000,Hot Water Pot - 3 Liter,Sunpentown,36.00,0.00,0.00,36.00,0.34,54.55,0.00,54.55,54.99,53.99
6411602178,SF-1520,LCD Tower Fan with Ionizer,Sunpentown,48.00,0.00,0.00,48.00,0.35,73.85,0.00,73.85,73.99,79.98
6522563006,AC-1220,Magic Clean Dual Motor HEPA Air Cleaner with Ionizer,Sunpentown,72.00,0.00,0.00,72.00,0.35,109.92,0.00,109.92,109.99,125.49
474004706,AC-3000i,Magic Clean HEPA Air Cleaner with Ionizer,Sunpentown,49.00,0.00,0.00,49.00,0.35,74.81,0.00,74.81,74.99,74.98
7360270010,AC-7013,Magic Clean Photo-Catalytic Air Cleaner with Ionizer,Sunpentown,46.00,0.00,0.00,46.00,0.34,69.70,0.00,69.70,69.99,73.98
3657342837,SD-350,Mini Dehumidifier,Sunpentown,39.00,0.00,0.00,39.00,0.35,59.54,0.00,59.54,59.99,56.99
6355768840,SD-350Ti,Mini Dehumidifier with UV & TIO2,Sunpentown,47.00,0.00,0.00,47.00,0.35,72.31,0.00,72.31,72.49,69.48
5570083801,SH-1507,Mini Tower Ceramic Heater,Sunpentown,37.00,0.00,0.00,37.00,0.35,56.92,0.00,56.92,56.99,57.49
757605511,SF-1530,Mini Tower Fan,Sunpentown,22.00,0.00,0.00,22.00,0.35,33.85,0.00,33.85,33.99,33.99
365827133,SF-1530I,Mini Tower Fan with Ionizer,Sunpentown,23.50,0.00,0.00,23.50,0.36,36.72,0.00,36.72,36.99,36.49
1501825425,SU-1051,Personal Humidifier - Black (B),Sunpentown,31.00,0.00,0.00,31.00,0.35,47.69,0.00,47.69,47.99,42.99
371042628,SU-1051,Personal Humidifier - Pink (P),Sunpentown,31.00,0.00,0.00,31.00,0.35,47.69,0.00,47.69,47.99,42.99
6154372417,SU-1051,Personal Humidifier - White (W),Sunpentown,31.00,0.00,0.00,31.00,0.35,47.69,0.00,47.69,47.99,42.99
4721003141,SH-1505,Premium Ceramic Heater with Humidifier,Sunpentown,31.00,0.00,0.00,31.00,0.35,47.69,0.00,47.69,47.99,75.48
5351701432,SF-1465,"Stand Fan - 14""",Sunpentown,52.00,0.00,0.00,52.00,0.35,79.75,0.00,79.75,79.99,52.49
6308800157,RF-440,Sunpentown 4.4 Cu. Ft. Compact Refrigerator - Stainless Steel (S),Sunpentown,162.00,0.00,0.00,162.00,0.35,249.61,0.00,249.61,249.99,245.99
4678087274,RF-440,Sunpentown 4.4 Cu. Ft. Compact Refrigerator - White (W),Sunpentown,151.00,0.00,0.00,151.00,0.35,232.67,0.00,232.67,232.99,235.99
8513620071,SH-1508,Tower Ceramic Heater with Ionizer,Sunpentown,54.50,0.00,0.00,54.50,0.35,83.85,0.00,83.85,83.99,84.99
2067851828,SU2000,Ultrasonic 2.0 Gallon Humidifier,Sunpentown,39.00,0.00,0.00,39.00,0.35,59.95,0.00,59.95,59.99,56.99
3334077063,,Upright 1.6 Cu. Ft. Freezer - Stainless (UF-160S),Sunpentown,154.00,0.00,0.00,154.00,0.35,236.92,0.00,236.92,236.99,219.49
7475217252,,Upright 1.6 Cu. Ft. Freezer - White (UF-160W),Sunpentown,149.00,0.00,0.00,149.00,0.35,228.88,0.00,228.88,228.99,211.49
8228082170,SD-1501,Warm Air Dish Dryer,Sunpentown,64.00,0.00,0.00,64.00,0.35,97.71,0.00,97.71,97.99,96.99
7454273173,75015,Astral Butterfly Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
1170642253,75118,B & W Butterfly Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,14.99
1554061222,75120,B & W Celtic Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,14.99
7447547310,126400,Bears Around the World Tapestry,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
2621816346,72003,Bertha Skull N Roses Grateful Dead Tapestry,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
1270581855,75012,Blue Celtic Knot Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
2182522853,75133,Blue Flower Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
8711077658,75137,Blue Peace Sign Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,14.99
65547223,72005,Blue Rose SYF Grateful Dead Tapestry,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
878348272,75003,Celtic Knot Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
8053223287,75114,Celtic Star Tie-Dye Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
7005224847,75113,Celtic Tattoo Tie-Dye Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
8826831303,75011,Chinese Dragon Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
3462467010,75127,Crazy Butterfly Tapestry,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,14.99
6575505263,72001,Dancing Bear Grateful Dead Tapestry - Blue,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
1408746551,72002,Dancing Bear Grateful Dead Tapestry - Green,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
5007020723,72000,Dancing Bear Grateful Dead Tapestry - Red,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
876660374,72006,Grateful Dead Terrapin Dance Tapestry,Sunshine Joy,12.50,0.33,0.00,12.83,0.48,24.67,0.00,24.67,24.99,24.99
2104745062,75038,Green Dragon Knot Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
3418368873,75139,Green Peace Sign Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,14.99
88683271,75111,OM Sun Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
6080581556,75112,Peace Sign Tie-Dye Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,19.99
3702778062,75040,Phoenix Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
5105108808,75138,Purple Peace Sign Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,14.99
2552760200,75104,Rasta Circle Tapestry,Sunshine Joy,10.00,0.33,0.00,10.33,0.48,19.87,0.00,19.87,19.99,14.99
4845264684,75042,Red Chinese Dragon Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,16.98
3478887175,75131,Tan Mandala Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
8715105102,75116,Yin Yang Spiral Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
4620774127,75115,Yin Yang Vortex Tapestry,Sunshine Joy,7.50,0.33,0.00,7.83,0.50,15.66,0.00,15.66,15.99,14.99
7782015822,,WordLock Bike Lock - Blue,Supply Source One,6.87,0.71,0.00,7.58,0.49,14.86,0.00,14.86,14.99,13.99
3703182636,,WordLock Bike Lock - Dark Grey,Supply Source One,6.87,0.71,0.00,7.58,0.49,14.86,0.00,14.86,14.99,13.99
6866471425,,WordLock Bike Lock - Pink,Supply Source One,6.87,0.71,0.00,7.58,0.49,14.86,0.00,14.86,14.99,13.99
7680832101,,WordLock Bike Lock - Red,Supply Source One,6.87,0.71,0.00,7.58,0.49,14.86,0.00,14.86,14.99,13.99
2052827576,,WordLock Pad Lock - Black,Supply Source One,6.15,0.76,0.00,6.91,0.50,13.82,0.00,13.82,13.99,8.99
8017147534,,WordLock Pad Lock - Pink,Supply Source One,6.15,0.76,0.00,6.91,0.50,13.82,0.00,13.82,13.99,8.99
2504172284,,WordLock Pad Lock - Red,Supply Source One,6.15,0.76,0.00,6.91,0.50,13.82,0.00,13.82,13.99,8.99
2774778372,,WordLock Pad Lock - Silver,Supply Source One,6.15,0.76,0.00,6.91,0.50,13.82,0.00,13.82,13.99,8.99
3636552502,17166974359,"DueNorth Everyday Traction Aid - Large/Extra Large - Women's 10+, Men's 8-14",Sure Foot Corporation,7.00,0.42,0.00,7.42,0.50,14.84,0.00,14.84,14.99,14.99
